impediment,noun,妨礙，阻礙；阻止
impel,verb,促使，驅使
impending,adjective,（通常指不愉快或不受歡迎的事件）即將發生的，逼近的
imperative,adjective,極重要的；緊急的；迫切的
impermeable,adjective,不可滲透的；不透氣的
impersonal,adjective,沒有人情味的，冷淡的
impersonate,verb,（尤指為引人發笑）扮演，模仿
impersonation,None,None
impetus,noun,推動，促進，刺激
implement,verb,實施，貫徹
implication,noun,含意；暗指，暗示
implicit,adjective,不明言的，含蓄的
imply,verb,暗指，暗示
import,verb,進口
impose,verb,推行；強制實行
imposing,adjective,壯觀的，宏偉的；氣宇不凡的
impractical,adjective,（人）無動手能力的，手不靈巧的
impracticality,None,None
impressionable,adjective,（通常指年輕人）易受影響的
impressive,adjective,（因特殊、重要或巨大而）給人留下深刻印象的
imprint,verb,印，壓印
imprisonment,noun,非法拘禁，非法拘留
improbable,adjective,不大可能發生的；未必確實的
improvise,verb,臨時做；即興做
impulse,noun,衝動，突然的強烈欲望
impulsive,adjective,衝動的
inability,noun,無能，無力
inaccessible,adjective,難到達的，無法去的
inactivate,None,None
inadequate,adjective,不夠好的，劣質的
inanimate,adjective,無生命的
inappropriate,adjective,不適合的；不恰當的
inaugurate,verb,使正式就職，為…舉行就職典禮
incandescent,adjective,白熾的，白熱的
incapacitate,verb,使無能力（正常工作或做事）；使無法（做想做之事）
incense,noun,（尤指在宗教儀式上焚燒的）香
incentive,noun,激勵，刺激，鼓勵
incessant,adjective,連續不斷的，沒完沒了的
incidence,noun,事件；（事件的）發生率
incident,noun,（不愉快或不尋常的）事件
incidentally,adverb,附帶地；伴隨地
incise,verb,雕，刻
incisive,adjective,銳利的；深刻的
inclination,noun,傾向；愛好；意向
inclined,adjective,傾向於…的
inclusive,adjective,（價格或數量）包括一切的
incompatible,adjective,不相容的；不相容的；不能和諧相處的
incomprehensible,adjective,不能理解的；極難懂的
inconclusive,adjective,無結果的；無定論的
incongruity,noun,不協調；不合適
incongruous,adjective,不協調的；不合適的；不一致的
inconvenient,adjective,帶來不便的
incorporate,verb,包含；將…包括在內
incorporation,None,None
incredible,adjective,難以置信的
incredulity,None,None
incredulous,adjective,不願相信的；不能相信的；表示懷疑的
incur,verb,招致；遭受
indefinite,adjective,不確定的；不清楚的；無限期的
indefinitely,adverb,不確定地；不清楚地；無限期地
indent,verb,在…邊緣（或表面）留出空間
indenture,verb,簽訂契約（尤指做學徒）
independent,adjective,獨立的
indicate,verb,標示；表明；顯示；暗示
indicative,adjective,標示的；表明的
indifference,noun,不感興趣；漠不關心，冷淡
indifferent,adjective,不感興趣的；不關心的，冷淡的
indigestion,noun,消化不良；消化不良的不適感
indignant,adjective,憤怒的，憤慨的
indiscriminately,None,None
indispensable,adjective,必不可少的，必需的
individualism,noun,個人主義
induce,verb,誘使；勸說
industrial,adjective,工業的；產業的
industrialization,noun,工業化
industrialized,adjective,工業化的
industrious,adjective,勤勞的，勤奮的
inelastic,adjective,無變化的，不容許變化的，沒有彈性的
ineligible,adjective,無資格的；不合格的
inert,adjective,不動的；不能動的
inevitably,adverb,不可避免地
inexorable,adjective,不可阻攔的
infancy,noun,嬰兒期，幼年
infection,noun,（由細菌或病毒造成的身體部位的）感染
infectious,adjective,（疾病）傳染性的
infer,verb,推斷，推論，推理
inferior,adjective,差的；比…不如的
inferiority,noun,自卑情結，自卑感
infertile,adjective,不能生育的；不結果實的
infest,verb,（動物、害蟲等）大批出沒於，騷擾
infiltrate,verb,（使）潛入；（使）滲透
infirmary,noun,（美國學校的）醫務室
inflate,verb,（使）充氣；（使）膨脹
inflation,noun,通貨膨脹
inflexible,adjective,（尤指意見和規則）不可改變的，不願變更的
inflict,verb,使遭受，使承受
influential,adjective,有影響力的
influenza,noun,（flu的正式說法）
influx,noun,湧進；匯集
inform,verb,通知，告知
informal,adjective,非正式的，非正規的；（服裝）日常使用的；（言行）隨意的
informative,adjective,提供資訊的；增長見聞的
informed,adjective,見多識廣的；了解情況的
infuse,verb,使（某人）充滿（某種感情）；將（某特性）注入（某物）
infusion,noun,注入；灌輸
ingenious,adjective,（人）靈巧的；（物品等）製作精巧的；（方法等）巧妙的
ingeniously,None,None
ingredient,noun,（食品的）成分，材料
inhabit,verb,居住於
inhabitant,noun,（某地的）居民，棲息動物
inherent,adjective,內在的；固有的，生來就有的
inherit,verb,繼承
inheritance,noun,繼承的遺產
inhibit,verb,使…拘謹；使…有顧忌
initial,adjective,開始的，最初的
initially,adverb,起初，最初，初時
initiate,verb,開始，創始
inject,verb,注射；給…注射
injury,noun,傷害，損傷
injustice,noun,不公正；不正義
innate,adjective,天生的，固有的
innermost,adjective,內心深處的
innovation,noun,新觀念；新方法；（新觀念或方法的）創造，使用
innovative,adjective,創新的，革新的；新穎的
innumerable,adjective,無數的，數不清的
inoffensive,adjective,（尤指人或其行為）無害的，不冒犯人的
inquiry,noun,詢問，打聽
insanity,noun,精神錯亂，精神失常
insert,verb,插入
insight,noun,洞察力；深刻見解
insignificant,adjective,不重要的，無足輕重的
insist,verb,堅持說，強調；堅決要求
insistence,noun,堅決要求；堅持主張；堅持
inspect,verb,檢查；審視
inspection,noun,檢查；視察
inspector,noun,檢查員；視察員
inspiration,noun,給人以靈感的人（或物）
inspire,verb,激勵，鼓舞
inspiring,adjective,鼓舞人心的
install,verb,安裝
installment,noun,分期付款
instantaneous,adjective,瞬間的，立刻的
instill,verb,逐漸灌輸
instinct,noun,本能，直覺
instinctive,adjective,本能的，直覺的
instinctively,None,None
institute,noun,研究所；學院
institution,noun,（大學、銀行等）機構，團體
institutionalize,verb,把（某人）送到收容機構
instruct,verb,（尤指正式地）指示，命令，吩咐
instruction,noun,指示，命令，吩咐
instructive,adjective,有啟發性的；有教育意義的
instrument,noun,樂器
instrumental,adjective,起作用的；有幫助的
instrumentalist,noun,（尤指專業的）樂器演奏者
insufficient,adjective,不夠的，不足的；不充分的
insulation,noun,隔熱；隔音；絕緣
insulin,noun,胰島素
insult,noun,侮辱；辱駡
insulting,adjective,侮辱的，有冒犯性的，無禮的
insuperable,adjective,（尤指問題）不能克服的，不可逾越的
insurmountable,adjective,（尤指問題或困難）難以克服的，不可逾越的
intact,adjective,完整無缺的；未經觸動的
integral,adjective,構成整體所必需的
integrate,verb,（使）融入（某社會或群體）；（使）成為一體
integrated,verb,（使）融入（某社會或群體）；（使）成為一體
integrity,noun,正直；誠實
intellect,noun,智力；理解力；才智
intellectual,adjective,智力的，腦力的
intelligence,noun,智力，智慧
intelligent,adjective,有才智的；聰穎的，理解力強的
intelligible,adjective,（言語、文章）明白易懂的
intense,adjective,強烈的，極度的
intensify,verb,加強，增強；強化
intensive,adjective,密集的，集中的；加強的；深入的
intention,noun,意圖，打算
intentionally,None,None
interact,verb,交流，交往；相互作用，互相影響
interaction,noun,交流，交往；相互作用，相互影響
interactive,adjective,交互的，人機對話的
interconnected,verb,（兩個或多個事物間）互相連接，互相聯繫
interdependence,None,None
interdependent,adjective,互相依賴的，互相依存的
interest,noun,興趣，關注
interfere,verb,干涉，干預
interference,noun,干涉，干預
interior,noun,內部
interlocking,adjective,緊密連接的；（尤指）互鎖的，咬合的
intermediate,adjective,中間的，居中的
intermittent,adjective,間歇的，斷斷續續的
internal,adjective,體內的；內部的；國內的
interpersonal,adjective,人際的
interpretation,noun,解釋，闡釋；理解
interrupt,verb,打斷（其他人說話）
intersect,verb,（線條、道路等）（和…）相交，（和…）交叉
intersection,noun,（兩條線的）相交；交點
interstellar,adjective,星際的
interval,noun,間隔；間距
intervention,noun,（尤指對國家間或國家內部事務的）不干涉
intimacy,noun,親密；密切；曖昧關係
intimate,adjective,親密的；有性關係的；宜於密切關係的
intoxication,noun,醉酒
intrepid,adjective,勇猛的，無畏的
intricacy,noun,錯綜複雜的細節
intricate,adjective,錯綜複雜的；複雜精細的；難理解的；難解決的
intricately,None,None
intrigue,verb,（尤指因奇怪、不尋常或神秘而）使很感興趣，迷住
intriguing,adjective,非常有趣的；引人入勝的；神秘的
intrinsic,adjective,固有的，本質的，根本的
introspective,adjective,自省的，反省的
intruder,noun,不受歡迎者，不速之客
intruding,verb,闖入，侵擾
intrusion,noun,闖入，侵擾
inundate,verb,使應接不暇
invade,verb,入侵，侵略
invader,noun,入侵者，侵略者
invariably,adverb,總，老是
invasion,noun,入侵，侵略
inventory,noun,（某處的）物品清單
inverse,adjective,相反的
invertebrate,noun,無脊椎動物
investigate,verb,（尤指為揭開真相）調查，審查
investigation,noun,（對罪案、問題、陳述等的）調查，偵查（尤指為了發現真相）
inviting,adjective,令人愉快的；吸引人的
involuntary,adjective,非自願的；不由自主的，無意識的
ion,noun,離子
ionosphere,noun,電離層
ironic,adjective,具有諷刺意味的；出乎意料的；令人啼笑皆非的
irony,noun,具有諷刺意味的情況；出乎意料的情況；令人啼笑皆非的事情
irradiate,verb,（用光或其他輻射）照射
irregular,adjective,（行為）不合常規的，不正常的
irregularly,None,None
irrelevant,adjective,不相關的，不切題的
irreparable,adjective,不能修復的，無可挽救的
irresistible,adjective,不可抗拒的，無法抵擋的
irresponsible,adjective,不負責任的，無責任感的
irreverence,None,None
irreverent,adjective,不尊敬的，無禮的
irreversible,adjective,不可改變的，不可逆轉的
irrevocable,adjective,不可改變的
irrigate,verb,灌溉
irrigation,noun,結腸灌洗
irritable,adjective,易怒的，暴躁的
irritate,verb,激怒，使惱火
irritating,adjective,惱人的，令人厭煩的
isolate,verb,隔離；孤立；分離
isolated,adjective,偏遠的
isolation,noun,隔離；分離；孤獨
issue,noun,問題；議題
iterate,verb,反覆（尤指電腦程式裡重複某一過程）
itinerant,adjective,（工作）巡迴的，流動的
itinerary,noun,旅行計劃，預定行程
jagged,adjective,有尖突的；鋸齒狀的；參差不齊的
jar,noun,罐子，罎子；廣口瓶
jealousy,noun,妒忌；嫉妒
jelly,noun,果醬
jellyfish,noun,水母；海蜇
jewel,noun,寶石
jeweler,noun,珠寶商；鐘錶商
jewelry,noun,（總稱）珠寶，首飾
jog,verb,慢跑（尤指作為健身鍛煉的方式）
jogging,noun,慢跑（尤指作為健身鍛煉的方式）
jolt,verb,（使）震動，（使）猛然搖動
jolting,verb,（使）震動，（使）猛然搖動
journal,noun,雜誌，期刊；報紙
journalism,noun,新聞工作；新聞業
journalist,noun,新聞記者；報紙撰稿人；廣播員
journalistic,None,None
jubilant,adjective,（尤指因成功而）歡欣的，喜氣洋洋的
judgement,noun,判斷力；識別力
judicious,adjective,明斷的；明智而審慎的
juice,noun,（水果、蔬菜的）汁，液
juicy,adjective,多汁的
jumble,noun,雜亂的一堆；混亂的一團
junction,noun,聯結點；樞紐；（公路的）交叉口；（鐵路）聯絡車站
juncture,noun,時刻；關頭
jungle,noun,熱帶叢林
jurisdiction,noun,司法權；管轄權；審判權
jury,noun,陪審團
justice,noun,公正，公平；正義
justify,verb,為…辯護；證明…正當（或有理、正確）；是…的正當理由
justly,None,None
juvenile,adjective,青少年的
juxtaposition,None,None
keen,adjective,熱衷的；熱心的；渴望的
ken,noun,在（某人的）知識範圍之外
kennel,noun,狗窩；犬舍
kernel,noun,（堅果可食用的）仁，核
kerosene,noun,航空煤油
keyboard,noun,（電腦、打字機等的）鍵盤
kiln,noun,（用以燒製磚、陶器的）窯
kinetic,adjective,運動的；運動引起的
kingdom,noun,王國
knapsack,noun,（徒步旅行者或登山者用的帆布或皮製的）小背包
kymograph,None,None
laborer,noun,（labourer的美式拼寫）
laborious,adjective,耗時費力的；艱巨的，艱難的
laboriously,None,None
labyrinth,noun,迷宮；曲徑
lace,noun,網眼織物；花邊，蕾絲
lag,verb,緩慢移動；掉隊，滯後
lament,verb,對…感到悲痛，對…表示失望，痛惜
lampshade,noun,燈罩
landing,noun,著陸；靠岸
landmass,noun,整塊陸地，大陸，陸地板塊
landscape,noun,鄉間，野外；（尤指鄉村的）風景，景色
landslide,noun,山體滑坡，塌方
largely,adverb,主要地；大多；在很大程度上
larva,noun,幼體，幼蟲
larynx,noun,喉，喉頭
laser,noun,雷射（器）
lash,verb,猛擊；狠打
lasting,adjective,持續的，持久的，永久的
latent,adjective,潛在的，潛伏的，隱性的
lateral,adjective,側面的；橫向運動的
latitude,noun,緯度
launch,noun,啓動儀式，發布會，發表會
laundry,noun,待洗（或正在洗滌、洗完）的衣物
laurels,noun,月桂樹
lava,noun,（火山噴出的）岩漿，熔岩；火山岩
lave,None,None
lavish,adjective,奢華的，豪華的
lawn,noun,（尤指房屋附近或公園的）草地，草坪
lawsuit,noun,訴訟
lay,verb,放置，安放，平放
layer,noun,層；塗層
layman,noun,普通教徒，平信徒
layout,noun,佈局，佈置，排列
leadership,noun,領導素質，領導能力
leading,adjective,主要的；頂級的，尖端的
league,noun,（體育項目）聯合會，聯賽，聯盟
leak,verb,（液體或氣體）漏，洩漏
leaky,adjective,漏的，洩漏的
leap,verb,跳，跳躍
lease,verb,租借，租用
ledge,noun,壁架，橫檔
legacy,noun,遺産，遺贈
legend,noun,傳說，傳奇故事；民間故事
legendary,adjective,名聲顯赫的；津津樂道的
legible,adjective,（筆跡或字體）清晰的，易讀的，清楚的
legislate,verb,立法
legislation,noun,法律；立法
legislature,noun,立法機構
legume,noun,莢豆
leisure,noun,空閒，閒暇，休閒
leisurely,adjective,（行動）悠閒的，休閒的
lengthen,verb,延長，拉長，加長；變長
lengthy,adjective,漫長的，冗長的
leopard,noun,豹
lethal,adjective,致命的；極其危險的
lethargic,adjective,萎靡不振的，無精打采的；懶散的，倦怠的
lethargy,None,None
lettuce,noun,生菜；萵苣
liable,adjective,承擔責任的；負有（法律）責任的
libel,noun,（文字性的）誣衊，誹謗，中傷
liberal,adjective,自由開放的，開放的，開明的
liberally,None,None
liberate,verb,解放，使自由
liberty,noun,自由
lifesaver,None,None
lift,verb,舉起，提起，抬起，吊起
likewise,adverb,同樣，照樣，也一樣
limb,noun,肢體；樹枝，樹杈
limestone,noun,石灰石；石灰岩
lineage,noun,血統；世系
linen,noun,亞麻布
linger,verb,停留，逗留；徘徊
linguistic,adjective,語言的；語言學的
linguistics,noun,語言學
liquid,noun,液體
literacy,noun,識字，讀寫能力
literally,adverb,確實地；名副其實地
literary,adjective,文學的，與文學相關的
literate,adjective,識字的，會讀寫的
lithosphere,noun,（地球）岩石圈
litter,noun,（散落在公共場所的）小塊垃圾，廢棄物
livelihood,noun,生活來源；飯碗，生計
lively,adjective,精力充沛的；生氣勃勃的；活躍的
livestock,noun,牲畜；家畜；家禽
load,noun,（尤指車輛、橋樑、動物等的）負重，負荷，載重
loathsome,adjective,噁心的，令人厭惡的
lobby,verb,遊說，試圖說服（政客、政府或官方團體）
lobster,noun,龍蝦；龍蝦肉
locality,noun,特定地區
locally,adverb,在當地
locate,verb,位於…／在…附近／坐落在…（等等）
location,noun,地點，位置
locomote,None,None
locomotion,noun,運動能力；運動
locomotive,noun,火車頭，機車
lodge,verb,提出索賠／投訴／抗議（等等）
lodging,noun,寄宿的地方；借宿的地方
log,noun,（尤指燒火用的）圓木，木材
logic,noun,邏輯思維，理性思維
logical,adjective,合乎邏輯的，合理的
longevity,noun,長壽
longitude,noun,經度
loom,verb,（令人驚恐地）隱約顯現；赫然聳現
loop,noun,圓圈，環形
loose,adjective,鬆的，鬆動的
loosen,verb,（使）鬆散，（使）鬆開
lore,noun,（祖輩流傳下來的）知識，傳說
lucrative,adjective,（尤指生意、職位或活動）賺錢的，盈利的
lull,verb,使安靜，使平和；使發困
lumber,verb,緩慢笨拙地移動
lumbering,verb,緩慢笨拙地移動
luminosity,None,None
luminous,adjective,（尤指在黑暗中）發亮的，放光的；夜光的
lunar,adjective,月亮的，月球的
lure,noun,誘惑力，誘惑
luster,noun,光澤，光亮
lustrous,adjective,閃亮的，光彩熠熠的
luxurious,adjective,奢侈的，豪華的，奢華的
luxury,noun,奢華，奢侈，豪華
lyric,noun,（尤指流行歌曲的）歌詞
lyrically,None,None
lyricist,noun,（尤指流行歌曲的）詞作者
magic,noun,魔法；法術；巫術
magical,adjective,有魔力的；用魔法的
magician,noun,巫師，魔法師；魔術師
magnesium,noun,（化學元素）鎂
magnetic,adjective,磁的，有磁性的；磁化的
magnetism,noun,吸引力，魅力
magnetize,verb,使磁化，使有磁性
magnetosphere,None,None
magnificence,None,None
magnificent,adjective,極好的；壯麗的；令人羨慕的
magnify,verb,放大，擴大
magnitude,noun,巨大；重大，重要性
mainspring,noun,主要原因；主要動力
maintenance,noun,維護，保養（保持道路、建築、機器設備等處於良好狀態的工作）
maize,noun,玉蜀黍，玉米
majestic,adjective,雄偉的；壯麗的；威嚴的
majesty,noun,雄偉；壯麗；威嚴
majority,noun,大多數，大部分
makeup,phrasal verb,和解，言歸於好
malfunction,verb,運轉不正常，發生故障
malign,adjective,惡意的；邪惡的；有害的
mall,noun,（車輛不得入內的）商業街，購物中心
malleability,None,None
malleable,adjective,具延展性的；易變形的
mallet,noun,大頭槌；（槌球、馬球等運動中的）擊球槌，球棍，球棒
malnutrition,noun,營養不良
mammal,noun,哺乳動物
mammoth,adjective,巨大的；龐大的
mandate,noun,授權；委任
mandatory,adjective,強制的；必須履行的；法定的
maneuver,noun,（manoeuvre的美式拼寫）
mania,noun,狂熱；熱衷
manifestation,noun,顯示；表明
manipulate,verb,（常指以不正當手段）操縱，控制
mannerism,noun,（本人可能並未意識到的）習慣性動作；習性
mansion,noun,大廈；大樓；豪宅
mantle,noun,（尤指前任留給繼任者的）責任，衣缽
manual,adjective,用手做的；手工的
manually,adverb,手工地；人工地
manure,noun,糞肥（尤指馬糞）
map,noun,地圖
marble,noun,大理石
march,noun,抗議遊行，示威遊行
margin,noun,差數，差額
marine,adjective,海（洋）的；航海的；海運的
maritime,adjective,海運的；航海的；海事的
markedly,None,None
marsh,noun,沼澤；濕地
marshy,adjective,沼澤般濕軟的
marvel,verb,（對…）感到驚奇，驚歎
marvelous,adjective,絕妙的；好極的
mask,noun,面具，面罩
mason,noun,石匠，石工（同 stonemason）
masonry,noun,（建築上用的）磚，石材
massive,adjective,巨大的；大量的
masterpiece,noun,傑作；（個人）最傑出的作品
match,noun,比賽，競賽
matchless,adjective,無敵的，無雙的，無可匹敵的
matchstick,noun,火柴棒；火柴
mate,noun,（動物的）配偶
mathematics,noun,數學
maverick,noun,特立獨行的人，行為不合常規的人
meager,adjective,（數量）很少的，不足的
meaningful,adjective,富有意義的，意味深長的
measures,verb,量，測量；計量
mechanical,adjective,機械的；機械零件的
mechanics,noun,技師；機工；機械師
mechanism,noun,機械零件；機械裝置
mechanized,verb,使機械化
mediate,verb,調解，調停，斡旋
mediator,None,None
medieval,adjective,中世紀（約西元600年至1500年間）的，中古時代的
medium,adjective,中間的；中等的；適中的
melodic,adjective,旋律優美的，悅耳的
melodious,adjective,旋律優美的，悅耳的
melodrama,noun,情節劇
melody,noun,旋律；曲調
melt,verb,（使）融化；（使）熔化；（使）溶解
membrane,noun,膜
memo,noun,備忘錄；備忘便條
memorable,adjective,難忘的；值得紀念的
memorandum,noun,報告
memorial,noun,紀念物；紀念碑
memorize,verb,記住；熟記，背熟
memory,noun,記憶力，記性
menace,noun,危險的事物；構成威脅的事物
mend,verb,修理；修補；縫補
mention,verb,提及，說起，談到
menu,noun,菜單
mercantile,adjective,貿易的；商業的
merchandise,noun,商品，貨物
merchant,noun,商人；（尤指外貿）批發商
meretricious,adjective,華而不實的，金玉其外的
merge,verb,（使）合併；（使）融合
merger,noun,（公司、企業等的）合併
meridian,noun,子午線，經線
merit,noun,優點；價值；功績
mesmerize,verb,迷住；迷惑
messy,adjective,淩亂的，雜亂的；髒的
metabolic,adjective,代謝的，新陳代謝的
metabolism,noun,新陳代謝
metaphor,noun,隱喻；暗喻
meteor,noun,流星
meteorite,noun,隕星；隕石
meteorologist,noun,氣象學家
meteorology,noun,氣象學
methodically,None,None
methodology,noun,一套方法；方法論；教學法
meticulous,adjective,嚴謹的，一絲不苟的；非常注意細節的
metropolitan,adjective,大都市的
microbe,noun,微生物；（尤指致病的）細菌
microcosm,noun,縮影；微觀世界
microorganism,noun,微生物
microscope,noun,顯微鏡
microscopic,adjective,極小的；需要用顯微鏡才可看見的
microwave,noun,微波爐
mighty,adjective,強大的；巨大的；偉大的
migrant,noun,移民
migrate,verb,（動物）遷徙，移棲
migration,None,None
migratory,None,None
milestone,noun,里程碑，里程標
milieu,noun,社會背景；周圍環境；出身背景
militant,adjective,激進的；行動積極的；好戰的，好鬥的
millennium,noun,一千年，千周年；千周年紀念日
millionaire,noun,百萬富翁；大富翁
mime,noun,默劇表演
mimetic,adjective,模仿的
mimic,verb,（為逗樂而）模仿，學…的樣子
mimicry,None,None
mingle,verb,（使）混合；（使）相混
mingling,verb,（使）混合；（使）相混
miniature,adjective,微型的；小型的；微小的
minimal,adjective,極小的；極少的
minimalist,adjective,極簡抽象派藝術的，極簡抽象派風格的，簡約主義的
minimize,verb,使降到最低限度；使減到最少
minimum,noun,最小值；最少量；最低限度
minority,noun,少數
minuscule,adjective,微小的，極小的
minute,noun,分，分鐘
miracle,noun,奇跡
miraculous,adjective,奇跡般的；令人驚奇的；不可思議的
mirage,noun,海市蜃樓，蜃景，幻景
miscellaneous,adjective,混雜的；各種各樣的
misconception,noun,誤解，錯誤的想法
miserable,adjective,痛苦的；可憐的
misfortune,noun,不幸；厄運；不幸事故；災難
mislead,verb,誤導；使…產生錯誤的想法；把…引入歧途
misleading,adjective,誤導的；引入歧途的；讓人產生錯誤觀念的
mistrust,verb,不信任，不相信；懷疑…的真實性
mitigate,verb,使緩和；減輕（危害等）
moat,noun,（城堡等的）護城河，城壕
mobile,adjective,（自由地）活動的，走動的
mobility,noun,活動性；流動性
mock,verb,嘲笑，嘲弄；（常指為取笑而）模仿
mockingbird,noun,嘲鶇（北美或澳大利亞的鳥類，善模仿其他鳥的叫聲）
moderate,adjective,中等的；不過分的，適度的
modest,adjective,不大（或多、貴）的；適中的
modify,verb,（稍作）修改，更改，改造，改變
moist,adjective,潮濕的；濕潤的
moisten,verb,弄濕，沾濕；（使）變潮濕
moisture,noun,潮氣，濕氣；水分
mold,noun,（mould的美式拼寫）
molecular,adjective,分子間的
molecule,noun,分子
molten,adjective,熔化的，熔融的
monarch,noun,君主；國王，皇帝；女王，女皇
monetary,adjective,貨幣的，金融的
monitor,noun,監督員，核查員
monochromatic,None,None
monopolize,verb,壟斷；包辦；實行…的專賣
monopoly,noun,壟斷（機構）；專賣；獨佔
monotonous,adjective,單調乏味的；毫無變化的
monster,noun,（虛構的）怪物，怪獸
monument,noun,紀念碑；紀念塔；紀念館
monumental,adjective,巨大的
morale,noun,（尤指險境或困境下的）士氣，精神面貌
morphology,noun,形態學
mortal,adjective,（尤指人）終有一死的
mortar,noun,（砌磚等用的）砂漿，灰漿
motif,noun,圖案，式樣
motion,noun,動；運動；移動
motionless,adjective,不動的，靜止的
motivate,verb,使產生動機；激起
motivation,noun,積極性
motive,noun,動機；（行動的）緣由；目的
mournful,adjective,憂傷的；悲痛的；悽楚的
mourning,noun,哀痛；哀悼
mouth,noun,嘴，口；口腔
mulberry,noun,桑椹；桑樹
multicellular,adjective,多細胞的
multifaceted,adjective,多方面的，多元的
multiple,adjective,多個的；多種的
multiply,verb,大幅增加；乘，使相乘
multistory,adjective,多層的
multitude,noun,許多，眾多
mundane,adjective,世俗的；單調的；平凡的
municipal,adjective,市政的；市立的
mural,noun,壁畫
muscular,adjective,肌肉的
mushroom,noun,蘑菇；傘菌，蕈
mutual,adjective,相互的，彼此的；共同的，共有的
myriad,noun,無數，極大數量
mysterious,adjective,神秘的事物，難以理解的事物，謎
myth,noun,神話
mythical,adjective,神話的；只存在於神話中的
mythology,noun,神話
naked,adjective,未穿衣的，裸體的
narcotic,noun,毒品（如海洛因或古柯鹼）
narrator,noun,（書或電影中的）敘述者，講述者，旁白者
naturalist,noun,（文學、藝術等領域的）自然主義者
naturalistic,adjective,（藝術、文學、表演等）自然主義的，自然主義風格的
naval,adjective,海軍的；軍艦的
navigate,verb,（常指借助地圖）導航，確定…的方向
navigation,noun,領航（術）；導航（術）
neat,adjective,整潔的，整齊的；有序的
needy,adjective,貧窮的，缺乏生活必需品的
negate,verb,使無效，取消
negative,adjective,否定的；拒絕的
neglect,verb,疏忽照顧；忽視，疏忽
negligent,adjective,疏忽的，失職的
negligible,adjective,微不足道的，可忽略的，不重要的
negotiation,noun,談判，磋商，洽談
neoclassical,adjective,新古典主義的
neon,noun,氖，氖氣
nervous,adjective,擔心的；緊張不安的
neuron,noun,神經元，神經細胞
neutral,adjective,中立的，不偏不倚的
neutralize,verb,抵消，使失效
neutron,noun,中子
newscast,noun,新聞廣播；新聞節目
newsstand,noun,報攤，報亭，報刊出售處
niche,noun,（尤指本人合意的）適合的工作（或職位）；稱心的工作
nickel,noun,鎳
nicotine,noun,尼古丁，煙鹼
nocturnal,adjective,夜間發生的；夜間活動的；夜間的
noisy,adjective,喧鬧的，嘈雜的
nomadic,None,None
nominate,verb,（為選舉、工作、職位或榮譽）提名，推薦
nominee,noun,被提名者
nonconformist,noun,不遵循常規者，不落俗套者
nonconformity,None,None
nonetheless,adverb,然而，但是；儘管
nonfiction,noun,記實文學，寫實文學
nonhuman,None,None
nonprofessional,None,None
nonsense,noun,愚蠢的想法；謬論；胡扯；胡鬧
nontraditional,adjective,非傳統的
nonverbal,adjective,非言語的
nonviolence,None,None
norm,noun,行為準則；規範
normally,adverb,正常地
nostalgia,noun,對往事的懷念，懷舊，念舊
notable,adjective,顯要的；顯著的；值得注意的
notably,adverb,格外地，特別地
notate,None,None
notation,noun,（尤指數學中或用於表示音符的）符號系統；數學符號；音樂符號
notch,noun,（硬物表面的）V形槽口，V形切口
note,noun,短箋，便條
notorious,adjective,臭名昭著的，聲名狼藉的
notoriously,None,None
nourish,verb,養育；滋養
nourishing,adjective,富有營養的
nourishment,noun,營養；養分
novel,noun,（長篇）小說
novelty,noun,新穎，新奇
novice,noun,新手，初學者
nowadays,adverb,如今，現在
noxious,adjective,（尤指氣體或其他物質）有毒的，有害的
nuclear,adjective,核能的；使用核能的
nucleus,noun,原子核
null,adjective,無法律效力的
numerous,adjective,許多的，大量的
nutrient,noun,養分；營養物，滋養物
nutritional,adjective,營養（學）的
nutritious,adjective,營養豐富的，營養價值高的
oath,noun,（尤指法庭上的）誓言，誓約，宣誓
obedient,adjective,服從的；順從的，聽話的
objection,noun,反對，不贊成；有異議
objective,noun,目標；目的
obligated,verb,責成；強迫，迫使
obligation,noun,義務；責任；職責
obligatory,adjective,（根據規定、法律等）必須履行的，強制性的，有義務的
oblige,verb,責成；強迫，迫使
obliterate,verb,徹底毀掉，抹去，覆蓋（使不留痕跡）
obscure,adjective,無名的；鮮為人知的；默默無聞的
obsess,verb,（使）著迷；（使）困擾；（使）牽掛；（使）縈迴於心
obsessed,adjective,心神不寧的；著迷的；困擾的
obsession,noun,困擾；無法擺脫的念頭；念念不忘的事（或人）
obsolete,adjective,廢棄的；過時的；淘汰的；老化的
obstacle,noun,障礙；阻礙；妨礙
obstruct,verb,阻塞，堵塞，阻擋（道路、通道、入口等）
obstruction,noun,阻塞物，障礙物
obtain,verb,得到，獲得
obtainable,adjective,能得到的，可獲得的
obvious,adjective,清楚的；顯然的，明顯的；明白的
occasional,adjective,偶爾的；不經常的
occasionally,adverb,偶爾，間或；有時
occupant,noun,居住者
occupation,noun,職業；工作
occupy,verb,佔有，佔用，佔據（空間或時間）
occur,verb,（尤指事故及其他意外事件）發生
occurrence,noun,發生的事；事件；遭遇
octopus,noun,章魚
odd,adjective,奇怪的，古怪的；異常的；出人意料的
oddly,adverb,奇怪地，古怪地；異常地；出人意料地
odds,noun,可能性，機會；幾率，概率
odor,noun,（常指難聞的）氣味；臭味
odorless,adjective,無味的，沒有氣味的
offensive,adjective,冒犯的
offshore,adjective,在海上的；近海的；離岸的
